Age;Gender;Education Level;Job Title;Years of Experience;Salary;Class
44;Male;Master's Degree;Senior Project Engineer;11;170000,00;Alto
31;Male;Master's Degree;Senior Project Engineer;6;125000,00;Medio
38;Male;Master's Degree;Senior Software Engineer;10;155000,00;Alto
27;Male;Bachelor's Degree;Front end Developer;2;70000,00;Bajo
54;Male;PhD;Software Engineer Manager;17;195000,00;Muy Alto
31;Male;Master's Degree;Senior Software Engineer;7;140000,00;Medio
32;Male;Master's Degree;Back end Developer;6;130000,00;Medio
38;Female;Master's Degree;Back end Developer;10;155000,00;Alto
51;Male;PhD;Software Engineer Manager;16;190000,00;Muy Alto
28;Male;Bachelor's Degree;Front end Developer;2;70000,00;Bajo
27;Male;Bachelor's Degree;Front end Developer;3;80000,00;Bajo
43;Male;PhD;Senior Project Engineer;13;185000,00;Alto
27;Female;Master's Degree;Full Stack Engineer;3;100000,00;Medio
49;Male;PhD;Software Engineer Manager;15;185000,00;Alto
48;Male;PhD;Senior Project Engineer;16;190000,00;Muy Alto
31;Male;Master's Degree;Senior Project Engineer;7;135000,00;Medio
40;Female;PhD;Senior Software Engineer;12;160000,00;Alto
24;Male;Bachelor's Degree;Front end Developer;1;55000,00;Bajo
27;Male;Bachelor's Degree;Front end Developer;3;80000,00;Bajo
42;Male;PhD;Senior Software Engineer;14;170000,00;Alto
24;Female;Bachelor's Degree;Front end Developer;1;55000,00;Bajo
28;Female;Bachelor's Degree;Front end Developer;3;80000,00;Bajo
43;Male;PhD;Senior Project Engineer;13;185000,00;Alto
31;Male;Master's Degree;Full Stack Engineer;7;140000,00;Medio
43;Male;PhD;Software Engineer Manager;13;180000,00;Alto
27;Female;Master's Degree;Back end Developer;2;70000,00;Bajo
49;Male;PhD;Software Engineer Manager;15;185000,00;Alto
48;Male;PhD;Senior Project Engineer;16;190000,00;Muy Alto
31;Male;Master's Degree;Senior Project Engineer;6;125000,00;Medio
40;Male;PhD;Senior Software Engineer;12;160000,00;Alto
36;Male;Master's Degree;Senior Software Engineer;8;140000,00;Medio
54;Male;PhD;Software Engineer Manager;17;195000,00;Muy Alto
27;Male;Bachelor's Degree;Front end Developer;2;70000,00;Bajo
28;Male;Bachelor's Degree;Front end Developer;2;70000,00;Bajo
44;Male;Master's Degree;Senior Project Engineer;11;170000,00;Alto
43;Male;PhD;Senior Project Engineer;13;185000,00;Alto
54;Male;PhD;Software Engineer Manager;17;195000,00;Muy Alto
32;Male;Master's Degree;Back end Developer;6;130000,00;Medio
38;Male;Master's Degree;Senior Software Engineer;10;155000,00;Alto
49;Male;PhD;Software Engineer Manager;15;185000,00;Alto
27;Male;Bachelor's Degree;Front end Developer;3;80000,00;Bajo
54;Male;PhD;Software Engineer Manager;17;195000,00;Muy Alto
31;Male;Master's Degree;Senior Project Engineer;7;135000,00;Medio
24;Male;Bachelor's Degree;Back end Developer;1;55000,00;Bajo
48;Male;PhD;Senior Project Engineer;16;190000,00;Muy Alto
27;Female;Master's Degree;Back end Developer;2;70000,00;Bajo
43;Male;PhD;Senior Project Engineer;13;185000,00;Alto
44;Male;Master's Degree;Senior Project Engineer;11;170000,00;Alto
37;Male;Master's Degree;Senior Software Engineer;9;150000,00;Alto
56;Male;PhD;Software Engineer Manager;17;195000,00;Muy Alto
28;Male;Bachelor's Degree;Front end Developer;2;70000,00;Bajo
54;Male;PhD;Software Engineer Manager;17;195000,00;Muy Alto
31;Male;Master's Degree;Senior Project Engineer;6;125000,00;Medio
49;Male;PhD;Software Engineer Manager;15;185000,00;Alto
54;Male;PhD;Software Engineer Manager;17;195000,00;Muy Alto
27;Male;Bachelor's Degree;Front end Developer;3;80000,00;Bajo
42;Male;PhD;Senior Software Engineer;14;170000,00;Alto
38;Male;Master's Degree;Senior Software Engineer;10;155000,00;Alto
43;Male;PhD;Senior Project Engineer;13;185000,00;Alto
27;Male;Bachelor's Degree;Front end Developer;2;70000,00;Bajo
31;Male;Master's Degree;Full Stack Engineer;7;140000,00;Medio
54;Male;PhD;Software Engineer Manager;17;195000,00;Muy Alto
36;Male;Master's Degree;Senior Software Engineer;8;140000,00;Medio
27;Female;Master's Degree;Back end Developer;2;70000,00;Bajo
49;Male;PhD;Software Engineer Manager;15;185000,00;Alto
48;Male;PhD;Senior Project Engineer;16;190000,00;Muy Alto
31;Male;Master's Degree;Senior Project Engineer;7;135000,00;Medio
40;Female;PhD;Senior Software Engineer;12;160000,00;Alto
24;Male;Bachelor's Degree;Front end Developer;1;55000,00;Bajo
27;Male;Bachelor's Degree;Front end Developer;3;80000,00;Bajo
43;Male;PhD;Senior Project Engineer;13;185000,00;Alto
27;Female;Master's Degree;Full Stack Engineer;3;100000,00;Medio
49;Male;PhD;Software Engineer Manager;15;185000,00;Alto
48;Male;PhD;Senior Project Engineer;16;190000,00;Muy Alto
31;Male;Master's Degree;Senior Project Engineer;6;125000,00;Medio
40;Male;PhD;Senior Software Engineer;12;160000,00;Alto
36;Male;Master's Degree;Senior Software Engineer;8;140000,00;Medio
54;Male;PhD;Software Engineer Manager;17;195000,00;Muy Alto
27;Male;Bachelor's Degree;Front end Developer;2;70000,00;Bajo
28;Male;Bachelor's Degree;Front end Developer;2;70000,00;Bajo
44;Male;Master's Degree;Senior Project Engineer;11;170000,00;Alto
43;Male;PhD;Senior Project Engineer;13;185000,00;Alto
54;Male;PhD;Software Engineer Manager;17;195000,00;Muy Alto
32;Male;Master's Degree;Back end Developer;6;130000,00;Medio
38;Male;Master's Degree;Senior Software Engineer;10;155000,00;Alto
49;Male;PhD;Software Engineer Manager;15;185000,00;Alto
27;Male;Bachelor's Degree;Front end Developer;3;80000,00;Bajo
54;Male;PhD;Software Engineer Manager;17;195000,00;Muy Alto
31;Male;Master's Degree;Senior Project Engineer;7;135000,00;Medio
24;Male;Bachelor's Degree;Back end Developer;1;55000,00;Bajo
48;Male;PhD;Senior Project Engineer;16;190000,00;Muy Alto
27;Female;Master's Degree;Back end Developer;2;70000,00;Bajo
43;Male;PhD;Senior Project Engineer;13;185000,00;Alto
44;Male;Master's Degree;Senior Project Engineer;11;170000,00;Alto
37;Male;Master's Degree;Senior Software Engineer;9;150000,00;Alto
56;Male;PhD;Software Engineer Manager;17;195000,00;Muy Alto
28;Male;Bachelor's Degree;Front end Developer;2;70000,00;Bajo
54;Male;PhD;Software Engineer Manager;17;195000,00;Muy Alto
31;Male;Master's Degree;Senior Project Engineer;6;125000,00;Medio
49;Male;PhD;Software Engineer Manager;15;185000,00;Alto
54;Male;PhD;Software Engineer Manager;17;195000,00;Muy Alto
27;Male;Bachelor's Degree;Front end Developer;3;80000,00;Bajo
42;Male;PhD;Senior Software Engineer;14;170000,00;Alto
38;Male;Master's Degree;Senior Software Engineer;10;155000,00;Alto
36;Male;Bachelor's Degree;Front end Developer;7;120000,00;Medio
29;Female;Master's Degree;Back end Developer;3;90000,00;Bajo
41;Female;PhD;Software Engineer Manager;14;180000,00;Alto
33;Male;Bachelor's Degree;Full Stack Engineer;7;130000,00;Medio
42;Male;PhD;Senior Software Engineer;12;170000,00;Alto
28;Male;Bachelor's Degree;Back end Developer;2;70000,00;Bajo
55;Male;PhD;Software Engineer Manager;18;210000,00;Muy Alto
26;Female;Master's Degree;Front end Developer;1;55000,00;Bajo
47;Male;PhD;Senior Project Engineer;16;190000,00;Muy Alto
44;Female;PhD;Software Engineer Manager;11;165000,00;Alto
30;Male;Master's Degree;Full Stack Engineer;5;105000,00;Medio
39;Female;Master's Degree;Senior Software Engineer;11;160000,00;Alto
32;Male;Bachelor's Degree;Front end Developer;6;110000,00;Medio
50;Male;PhD;Software Engineer Manager;17;195000,00;Muy Alto
27;Male;Bachelor's Degree;Back end Developer;3;85000,00;Bajo
46;Male;PhD;Senior Project Engineer;14;180000,00;Alto
25;Female;Bachelor's Degree;Front end Developer;1;55000,00;Bajo
43;Male;PhD;Senior Project Engineer;13;185000,00;Alto
35;Male;Bachelor's Degree;Back end Developer;8;140000,00;Medio
29;Female;Master's Degree;Back end Developer;3;90000,00;Bajo
40;Female;PhD;Senior Software Engineer;12;160000,00;Alto
35;Male;Bachelor's Degree;Full Stack Engineer;8;145000,00;Alto
41;Male;PhD;Senior Project Engineer;13;185000,00;Alto
30;Male;Master's Degree;Full Stack Engineer;5;105000,00;Medio
33;Male;Bachelor's Degree;Front end Developer;6;110000,00;Medio
55;Male;PhD;Software Engineer Manager;18;210000,00;Muy Alto
26;Female;Master's Degree;Front end Developer;1;55000,00;Bajo
47;Male;PhD;Senior Project Engineer;16;190000,00;Muy Alto
44;Female;PhD;Software Engineer Manager;11;165000,00;Alto
30;Male;Master's Degree;Full Stack Engineer;5;105000,00;Medio
39;Female;Master's Degree;Senior Software Engineer;11;160000,00;Alto
32;Male;Bachelor's Degree;Front end Developer;6;110000,00;Medio
50;Male;PhD;Software Engineer Manager;17;195000,00;Muy Alto
27;Male;Bachelor's Degree;Back end Developer;3;85000,00;Bajo
46;Male;PhD;Senior Project Engineer;14;180000,00;Alto
25;Female;Bachelor's Degree;Front end Developer;1;55000,00;Bajo
43;Male;PhD;Senior Project Engineer;13;185000,00;Alto
35;Male;Bachelor's Degree;Back end Developer;8;140000,00;Medio
29;Female;Master's Degree;Back end Developer;3;90000,00;Bajo
40;Female;PhD;Senior Software Engineer;12;160000,00;Alto
35;Male;Bachelor's Degree;Full Stack Engineer;8;145000,00;Alto
41;Male;PhD;Senior Project Engineer;13;185000,00;Alto
30;Male;Master's Degree;Full Stack Engineer;5;105000,00;Medio
33;Male;Bachelor's Degree;Front end Developer;6;110000,00;Medio
55;Male;PhD;Software Engineer Manager;18;210000,00;Muy Alto
26;Female;Master's Degree;Front end Developer;1;55000,00;Bajo
47;Male;PhD;Senior Project Engineer;16;190000,00;Muy Alto
44;Female;PhD;Software Engineer Manager;11;165000,00;Alto
30;Male;Master's Degree;Full Stack Engineer;5;105000,00;Medio
39;Female;Master's Degree;Senior Software Engineer;11;160000,00;Alto
32;Male;Bachelor's Degree;Front end Developer;6;110000,00;Medio
50;Male;PhD;Software Engineer Manager;17;195000,00;Muy Alto
27;Male;Bachelor's Degree;Back end Developer;3;85000,00;Bajo
46;Male;PhD;Senior Project Engineer;14;180000,00;Alto
25;Female;Bachelor's Degree;Front end Developer;1;55000,00;Bajo
43;Male;PhD;Senior Project Engineer;13;185000,00;Alto
35;Male;Bachelor's Degree;Back end Developer;8;140000,00;Medio
29;Female;Master's Degree;Back end Developer;3;90000,00;Bajo
40;Female;PhD;Senior Software Engineer;12;160000,00;Alto
35;Male;Bachelor's Degree;Full Stack Engineer;8;145000,00;Alto
41;Male;PhD;Senior Project Engineer;13;185000,00;Alto
30;Male;Master's Degree;Full Stack Engineer;5;105000,00;Medio
33;Male;Bachelor's Degree;Front end Developer;6;110000,00;Medio
55;Male;PhD;Software Engineer Manager;18;210000,00;Muy Alto
26;Female;Master's Degree;Front end Developer;1;55000,00;Bajo
47;Male;PhD;Senior Project Engineer;16;190000,00;Muy Alto
44;Female;PhD;Software Engineer Manager;11;165000,00;Alto
30;Male;Master's Degree;Full Stack Engineer;5;105000,00;Medio
39;Female;Master's Degree;Senior Software Engineer;11;160000,00;Alto
32;Male;Bachelor's Degree;Front end Developer;6;110000,00;Medio
50;Male;PhD;Software Engineer Manager;17;195000,00;Muy Alto
27;Male;Bachelor's Degree;Back end Developer;3;85000,00;Bajo
46;Male;PhD;Senior Project Engineer;14;180000,00;Alto
25;Female;Bachelor's Degree;Front end Developer;1;55000,00;Bajo
43;Male;PhD;Senior Project Engineer;13;185000,00;Alto
35;Male;Bachelor's Degree;Back end Developer;8;140000,00;Medio
29;Female;Master's Degree;Back end Developer;3;90000,00;Bajo
40;Female;PhD;Senior Software Engineer;12;160000,00;Alto
35;Male;Bachelor's Degree;Full Stack Engineer;8;145000,00;Alto
41;Male;PhD;Senior Project Engineer;13;185000,00;Alto
30;Male;Master's Degree;Full Stack Engineer;5;105000,00;Medio
33;Male;Bachelor's Degree;Front end Developer;6;110000,00;Medio
55;Male;PhD;Software Engineer Manager;18;210000,00;Muy Alto
26;Female;Master's Degree;Front end Developer;1;55000,00;Bajo
47;Male;PhD;Senior Project Engineer;16;190000,00;Muy Alto
44;Female;PhD;Software Engineer Manager;11;165000,00;Alto
30;Male;Master's Degree;Full Stack Engineer;5;105000,00;Medio
39;Female;Master's Degree;Senior Software Engineer;11;160000,00;Alto
32;Male;Bachelor's Degree;Front end Developer;6;110000,00;Medio
50;Male;PhD;Software Engineer Manager;17;195000,00;Muy Alto
27;Male;Bachelor's Degree;Back end Developer;3;85000,00;Bajo
46;Male;PhD;Senior Project Engineer;14;180000,00;Alto
25;Female;Bachelor's Degree;Front end Developer;1;55000,00;Bajo
43;Male;PhD;Senior Project Engineer;13;185000,00;Alto
35;Male;Bachelor's Degree;Back end Developer;8;140000,00;Medio
29;Female;Master's Degree;Back end Developer;3;90000,00;Bajo
40;Female;PhD;Senior Software Engineer;12;160000,00;Alto
35;Male;Bachelor's Degree;Full Stack Engineer;8;145000,00;Alto
41;Male;PhD;Senior Project Engineer;13;185000,00;Alto
30;Male;Master's Degree;Full Stack Engineer;5;105000,00;Medio
33;Male;Bachelor's Degree;Front end Developer;6;110000,00;Medio
55;Male;PhD;Software Engineer Manager;18;210000,00;Muy Alto
26;Female;Master's Degree;Front end Developer;1;55000,00;Bajo
47;Male;PhD;Senior Project Engineer;16;190000,00;Muy Alto
44;Female;PhD;Software Engineer Manager;11;165000,00;Alto
30;Male;Master's Degree;Full Stack Engineer;5;105000,00;Medio
39;Female;Master's Degree;Senior Software Engineer;11;160000,00;Alto
32;Male;Bachelor's Degree;Front end Developer;6;110000,00;Medio
50;Male;PhD;Software Engineer Manager;17;195000,00;Muy Alto
27;Male;Bachelor's Degree;Back end Developer;3;85000,00;Bajo
46;Male;PhD;Senior Project Engineer;14;180000,00;Alto
25;Female;Bachelor's Degree;Front end Developer;1;55000,00;Bajo
43;Male;PhD;Senior Project Engineer;13;185000,00;Alto
35;Male;Bachelor's Degree;Back end Developer;8;140000,00;Medio
29;Female;Master's Degree;Back end Developer;3;90000,00;Bajo
40;Female;PhD;Senior Software Engineer;12;160000,00;Alto
35;Male;Bachelor's Degree;Full Stack Engineer;8;145000,00;Alto
41;Male;PhD;Senior Project Engineer;13;185000,00;Alto
30;Male;Master's Degree;Full Stack Engineer;5;105000,00;Medio
33;Male;Bachelor's Degree;Front end Developer;6;110000,00;Medio
55;Male;PhD;Software Engineer Manager;18;210000,00;Muy Alto
31;Male;Bachelor's Degree;Front end Developer;6;115000,00;Medio
42;Female;Master's Degree;Software Engineer Manager;13;170000,00;Alto
27;Female;Bachelor's Degree;Back end Developer;3;80000,00;Bajo
51;Male;PhD;Senior Project Engineer;19;200000,00;Muy Alto
34;Female;Master's Degree;Full Stack Engineer;7;130000,00;Medio
38;Male;Bachelor's Degree;Software Engineer Manager;11;155000,00;Alto
29;Male;Bachelor's Degree;Front end Developer;5;105000,00;Medio
43;Female;PhD;Senior Project Engineer;14;190000,00;Muy Alto
36;Male;Master's Degree;Back end Developer;8;140000,00;Medio
48;Male;PhD;Software Engineer Manager;16;185000,00;Alto
35;Female;Bachelor's Degree;Full Stack Engineer;8;145000,00;Alto
30;Female;Master's Degree;Front end Developer;4;90000,00;Bajo
50;Male;PhD;Senior Project Engineer;18;195000,00;Muy Alto
29;Male;Bachelor's Degree;Back end Developer;4;95000,00;Bajo
41;Male;Master's Degree;Software Engineer Manager;13;170000,00;Alto
33;Female;Bachelor's Degree;Full Stack Engineer;6;115000,00;Medio
45;Male;PhD;Senior Project Engineer;16;185000,00;Alto
28;Female;Bachelor's Degree;Front end Developer;2;65000,00;Bajo
39;Female;Master's Degree;Software Engineer Manager;12;160000,00;Alto
30;Male;Bachelor's Degree;Back end Developer;5;100000,00;Medio
46;Male;PhD;Senior Project Engineer;15;180000,00;Alto
25;Female;Bachelor's Degree;Front end Developer;1;55000,00;Bajo
42;Male;PhD;Software Engineer Manager;14;190000,00;Muy Alto
31;Male;Bachelor's Degree;Full Stack Engineer;6;115000,00;Medio
49;Female;PhD;Senior Project Engineer;17;195000,00;Muy Alto
36;Male;Master's Degree;Back end Developer;9;150000,00;Alto
33;Female;Bachelor's Degree;Full Stack Engineer;6;115000,00;Medio
45;Male;PhD;Software Engineer Manager;16;185000,00;Alto
28;Female;Bachelor's Degree;Front end Developer;2;65000,00;Bajo
39;Female;Master's Degree;Software Engineer Manager;12;160000,00;Alto
30;Male;Bachelor's Degree;Back end Developer;5;100000,00;Medio
46;Male;PhD;Senior Project Engineer;15;180000,00;Alto
25;Female;Bachelor's Degree;Front end Developer;1;55000,00;Bajo
42;Male;PhD;Software Engineer Manager;14;190000,00;Muy Alto
31;Male;Bachelor's Degree;Full Stack Engineer;6;115000,00;Medio
49;Female;PhD;Senior Project Engineer;17;195000,00;Muy Alto
36;Male;Master's Degree;Back end Developer;9;150000,00;Alto
33;Female;Bachelor's Degree;Full Stack Engineer;6;115000,00;Medio
45;Male;PhD;Software Engineer Manager;16;185000,00;Alto
28;Female;Bachelor's Degree;Front end Developer;2;65000,00;Bajo
39;Female;Master's Degree;Software Engineer Manager;12;160000,00;Alto
30;Male;Bachelor's Degree;Back end Developer;5;100000,00;Medio
46;Male;PhD;Senior Project Engineer;15;180000,00;Alto
25;Female;Bachelor's Degree;Front end Developer;1;55000,00;Bajo
42;Male;PhD;Software Engineer Manager;14;190000,00;Muy Alto
31;Male;Bachelor's Degree;Full Stack Engineer;6;115000,00;Medio
49;Female;PhD;Senior Project Engineer;17;195000,00;Muy Alto
36;Male;Master's Degree;Back end Developer;9;150000,00;Alto
33;Female;Bachelor's Degree;Full Stack Engineer;6;115000,00;Medio
45;Male;PhD;Software Engineer Manager;16;185000,00;Alto
28;Female;Bachelor's Degree;Front end Developer;2;65000,00;Bajo
39;Female;Master's Degree;Software Engineer Manager;12;160000,00;Alto
30;Male;Bachelor's Degree;Back end Developer;5;100000,00;Medio
46;Male;PhD;Senior Project Engineer;15;180000,00;Alto
25;Female;Bachelor's Degree;Front end Developer;1;55000,00;Bajo
42;Male;PhD;Software Engineer Manager;14;190000,00;Muy Alto
31;Male;Bachelor's Degree;Full Stack Engineer;6;115000,00;Medio
49;Female;PhD;Senior Project Engineer;17;195000,00;Muy Alto
36;Male;Master's Degree;Back end Developer;9;150000,00;Alto
33;Female;Bachelor's Degree;Full Stack Engineer;6;115000,00;Medio
45;Male;PhD;Software Engineer Manager;16;185000,00;Alto
28;Female;Bachelor's Degree;Front end Developer;2;65000,00;Bajo
39;Female;Master's Degree;Software Engineer Manager;12;160000,00;Alto
30;Male;Bachelor's Degree;Back end Developer;5;100000,00;Medio
46;Male;PhD;Senior Project Engineer;15;180000,00;Alto
25;Female;Bachelor's Degree;Front end Developer;1;55000,00;Bajo
42;Male;PhD;Software Engineer Manager;14;190000,00;Muy Alto
31;Male;Bachelor's Degree;Full Stack Engineer;6;115000,00;Medio
49;Female;PhD;Senior Project Engineer;17;195000,00;Muy Alto
36;Male;Master's Degree;Back end Developer;9;150000,00;Alto
33;Female;Bachelor's Degree;Full Stack Engineer;6;115000,00;Medio
45;Male;PhD;Software Engineer Manager;16;185000,00;Alto
28;Female;Bachelor's Degree;Front end Developer;2;65000,00;Bajo
39;Female;Master's Degree;Software Engineer Manager;12;160000,00;Alto
